"zip_code","NEG","POS","deaths","hospitalized","partially_vaccinated","fully_vaccinated","boosted","etl_timestamp"
19101,564,97,,20,,,,"2021-07-05 17:20:02"
19102,12394,393,,10,721,3409,,"2021-07-05 17:20:02"
19103,59666,1474,40,139,2504,14934,,"2021-07-05 17:20:02"
19104,239446,4430,128,477,4399,23344,,"2021-07-05 17:20:02"
19105,312,18,,,,,,"2021-07-05 17:20:02"
19106,21320,935,,30,1606,6819,,"2021-07-05 17:20:02"
19107,23831,1150,19,145,1937,9163,,"2021-07-05 17:20:02"
19108,112,,,,,,,"2021-07-05 17:20:02"
19109,44,,,,,,,"2021-07-05 17:20:02"
19110,75,,,,,,,"2021-07-05 17:20:02"
19111,73760,7458,157,629,5484,24008,,"2021-07-05 17:20:02"
19112,,,,,,,,"2021-07-05 17:20:02"
19113,95,,,,,,,"2021-07-05 17:20:02"
19114,32754,3518,81,274,2163,12738,,"2021-07-05 17:20:02"
19115,44471,4508,204,375,2576,14402,,"2021-07-05 17:20:02"
19116,42700,4543,157,340,2079,11425,,"2021-07-05 17:20:02"
19118,13144,604,36,100,773,4362,,"2021-07-05 17:20:02"
19119,40948,2107,144,346,2331,12098,,"2021-07-05 17:20:02"
19120,68442,7247,128,852,6015,21438,,"2021-07-05 17:20:02"
19121,43942,3310,57,407,2676,12246,,"2021-07-05 17:20:02"
19122,28493,2500,41,217,1841,8626,,"2021-07-05 17:20:02"
19123,28936,1522,59,217,2197,8596,,"2021-07-05 17:20:02"
19124,66663,7561,97,681,5414,20523,,"2021-07-05 17:20:02"
19125,37983,2051,30,156,2274,12330,,"2021-07-05 17:20:02"
19126,22134,1888,144,350,1241,5645,,"2021-07-05 17:20:02"
19127,10010,512,,9,474,2573,,"2021-07-05 17:20:02"
19128,51616,2852,49,136,3192,14772,,"2021-07-05 17:20:02"
19129,17632,906,17,74,1216,4797,,"2021-07-05 17:20:02"
19130,53022,1996,31,178,3299,14078,,"2021-07-05 17:20:02"
19131,73448,4152,171,654,2789,13592,,"2021-07-05 17:20:02"
19132,39159,2981,78,513,2498,9996,,"2021-07-05 17:20:02"
19133,25857,2886,51,455,2394,7567,,"2021-07-05 17:20:02"
19134,62017,5887,80,614,4595,18081,,"2021-07-05 17:20:02"
19135,32581,3667,47,297,2393,10296,,"2021-07-05 17:20:02"
19136,74263,5401,125,386,2863,12639,,"2021-07-05 17:20:02"
19137,8019,869,15,52,558,2844,,"2021-07-05 17:20:02"
19138,36852,3002,81,396,2262,10058,,"2021-07-05 17:20:02"
19139,62921,4110,114,640,2795,13483,,"2021-07-05 17:20:02"
19140,57219,5457,123,913,4385,16158,,"2021-07-05 17:20:02"
19141,34974,2994,79,469,2181,9062,,"2021-07-05 17:20:02"
19142,30002,2842,54,398,2164,8083,,"2021-07-05 17:20:02"
19143,93921,5476,110,832,4338,22922,,"2021-07-05 17:20:02"
19144,58114,3942,171,602,3290,14545,,"2021-07-05 17:20:02"
19145,58208,5296,100,505,4250,20993,,"2021-07-05 17:20:02"
19146,71227,2975,54,265,3280,20637,,"2021-07-05 17:20:02"
19147,56667,2651,48,207,3821,21767,,"2021-07-05 17:20:02"
19148,64730,5719,148,597,5512,25139,,"2021-07-05 17:20:02"
19149,46580,5671,69,444,6950,20637,,"2021-07-05 17:20:02"
19150,30701,2279,61,272,1651,9006,,"2021-07-05 17:20:02"
19151,37414,2944,60,345,1918,9075,,"2021-07-05 17:20:02"
19152,47525,4583,190,650,3483,14585,,"2021-07-05 17:20:02"
19153,13539,1196,24,154,852,4238,,"2021-07-05 17:20:02"
19154,49191,4198,77,254,2156,12843,,"2021-07-05 17:20:02"
19155,82,,,,,,,"2021-07-05 17:20:02"
19156,11,,,,,,,"2021-07-05 17:20:02"
19157,6,,,,,,,"2021-07-05 17:20:02"
19158,8,,,,,,,"2021-07-05 17:20:02"
19160,108,10,,,,,,"2021-07-05 17:20:02"
19161,35,,,,,,,"2021-07-05 17:20:02"
19162,9,,,,,,,"2021-07-05 17:20:02"
19170,13,,,,,,,"2021-07-05 17:20:02"
19171,25,,,,,,,"2021-07-05 17:20:02"
19172,15,,,,,,,"2021-07-05 17:20:02"
19176,41,,,,,,,"2021-07-05 17:20:02"
19178,13,,,,,,,"2021-07-05 17:20:02"
19179,9,,,,,,,"2021-07-05 17:20:02"
19181,19,,,,,,,"2021-07-05 17:20:02"
19182,22,,,,,,,"2021-07-05 17:20:02"
19183,15,,,,,,,"2021-07-05 17:20:02"
19184,9,,,,,,,"2021-07-05 17:20:02"
19188,10,,,,,,,"2021-07-05 17:20:02"
19190,22,,,,,,,"2021-07-05 17:20:02"
19191,32,,,,,,,"2021-07-05 17:20:02"
19192,17,,,,,,,"2021-07-05 17:20:02"
19193,20,,,,,,,"2021-07-05 17:20:02"
19194,35,,,,,,,"2021-07-05 17:20:02"
19195,11,,,,,,,"2021-07-05 17:20:02"
19196,13,,,,,,,"2021-07-05 17:20:02"
19197,13,,,,,,,"2021-07-05 17:20:02"
19100,10,,,,,,,"2021-07-08 17:20:02"
19101,567,97,,20,,,,"2021-07-08 17:20:02"
19102,12553,393,,10,711,3426,,"2021-07-08 17:20:02"
19103,59985,1476,40,139,2488,14980,,"2021-07-08 17:20:02"
19104,240270,4437,128,476,4369,23513,,"2021-07-08 17:20:02"
19105,315,18,,,,,,"2021-07-08 17:20:02"
19106,21471,936,,30,1577,6880,,"2021-07-08 17:20:02"
19107,23980,1154,19,145,1935,9211,,"2021-07-08 17:20:02"
19108,113,,,,,,,"2021-07-08 17:20:02"
19109,44,,,,,,,"2021-07-08 17:20:02"
19110,75,,,,,,,"2021-07-08 17:20:02"
19111,74470,7468,157,629,5418,24458,,"2021-07-08 17:20:02"
19112,,,,,,,,"2021-07-08 17:20:02"
19113,95,,,,,,,"2021-07-08 17:20:02"
19114,33026,3519,81,274,2157,12876,,"2021-07-08 17:20:02"
19115,44774,4512,205,376,2550,14576,,"2021-07-08 17:20:02"
19116,43108,4550,157,340,2069,11548,,"2021-07-08 17:20:02"
19118,13222,604,36,100,759,4382,,"2021-07-08 17:20:02"
19119,41284,2109,144,346,2312,12201,,"2021-07-08 17:20:02"
19120,69073,7253,128,852,5904,22008,,"2021-07-08 17:20:02"
19121,44366,3312,57,407,2651,12419,,"2021-07-08 17:20:02"
19122,28682,2500,41,217,1842,8725,,"2021-07-08 17:20:02"
19123,29112,1522,59,217,2190,8656,,"2021-07-08 17:20:02"
19124,67435,7564,98,681,5401,21062,,"2021-07-08 17:20:02"
19125,38262,2057,30,156,2275,12394,,"2021-07-08 17:20:02"
19126,22319,1889,144,350,1221,5721,,"2021-07-08 17:20:02"
19127,10061,513,,9,471,2587,,"2021-07-08 17:20:02"
19128,51933,2858,49,136,3169,14872,,"2021-07-08 17:20:02"
19129,17786,906,17,74,1210,4832,,"2021-07-08 17:20:02"
19130,53455,2002,31,178,3286,14164,,"2021-07-08 17:20:02"
19131,73991,4166,171,658,2757,13768,,"2021-07-08 17:20:02"
19132,39660,2992,78,513,2441,10231,,"2021-07-08 17:20:02"
19133,26154,2889,52,455,2323,7844,,"2021-07-08 17:20:02"
19134,62649,5891,81,614,4488,18508,,"2021-07-08 17:20:02"
19135,32918,3669,48,297,2384,10493,,"2021-07-08 17:20:02"
19136,74802,5404,125,385,2824,12846,,"2021-07-08 17:20:02"
19137,8081,869,15,52,665,2890,,"2021-07-08 17:20:02"
19138,37222,3005,81,396,2227,10223,,"2021-07-08 17:20:02"
19139,63527,4126,114,639,2786,13693,,"2021-07-08 17:20:02"
19140,57839,5463,123,913,4254,16553,,"2021-07-08 17:20:02"
19141,35381,2998,79,469,2146,9213,,"2021-07-08 17:20:02"
19142,30326,2844,54,398,2155,8263,,"2021-07-08 17:20:02"
19143,94849,5484,110,833,4293,23213,,"2021-07-08 17:20:02"
19144,58761,3951,171,602,3304,14713,,"2021-07-08 17:20:02"
19145,58773,5301,100,506,4148,21255,,"2021-07-08 17:20:02"
19146,71865,2977,54,265,3254,20783,,"2021-07-08 17:20:02"
19147,57108,2653,48,209,3782,21918,,"2021-07-08 17:20:02"
19148,65233,5725,148,598,5463,25424,,"2021-07-08 17:20:02"
19149,47061,5676,69,444,6911,21134,,"2021-07-08 17:20:02"
19150,30985,2283,61,272,1643,9109,,"2021-07-08 17:20:02"
19151,37753,2951,60,345,1911,9189,,"2021-07-08 17:20:02"
19152,47902,4587,191,651,3457,14830,,"2021-07-08 17:20:02"
19153,13680,1199,24,155,843,4309,,"2021-07-08 17:20:02"
19154,49483,4199,77,254,2102,12990,,"2021-07-08 17:20:02"
19155,82,,,,,,,"2021-07-08 17:20:02"
19156,11,,,,,,,"2021-07-08 17:20:02"
19157,6,,,,,,,"2021-07-08 17:20:02"
19158,8,,,,,,,"2021-07-08 17:20:02"
19160,108,10,,,,,,"2021-07-08 17:20:02"
19161,35,,,,,,,"2021-07-08 17:20:02"
19162,9,,,,,,,"2021-07-08 17:20:02"
19170,14,,,,,,,"2021-07-08 17:20:02"
19171,25,,,,,,,"2021-07-08 17:20:02"
19172,15,,,,,,,"2021-07-08 17:20:02"
19176,42,,,,,,,"2021-07-08 17:20:02"
19178,13,,,,,,,"2021-07-08 17:20:02"
19179,9,,,,,,,"2021-07-08 17:20:02"
19181,19,,,,,,,"2021-07-08 17:20:02"
19182,22,,,,,,,"2021-07-08 17:20:02"
19183,15,,,,,,,"2021-07-08 17:20:02"
19184,9,,,,,,,"2021-07-08 17:20:02"
19188,10,,,,,,,"2021-07-08 17:20:02"
19190,22,,,,,,,"2021-07-08 17:20:02"
19191,32,,,,,,,"2021-07-08 17:20:02"
19192,17,,,,,,,"2021-07-08 17:20:02"
19193,20,,,,,,,"2021-07-08 17:20:02"
19194,36,,,,,,,"2021-07-08 17:20:02"
19195,11,,,,,,,"2021-07-08 17:20:02"
19196,13,,,,,,,"2021-07-08 17:20:02"
19197,13,,,,,,,"2021-07-08 17:20:02"
19100,11,,,,,,,"2021-07-12 17:20:02"
19101,570,98,,20,,,,"2021-07-12 17:20:02"
19102,12594,393,,10,714,3429,,"2021-07-12 17:20:02"
19103,60146,1476,40,139,2492,15012,,"2021-07-12 17:20:02"
19104,240746,4447,128,476,4374,23600,,"2021-07-12 17:20:02"
19105,315,18,,,,,,"2021-07-12 17:20:02"
19106,21587,938,,30,1575,6893,,"2021-07-12 17:20:02"
19107,24065,1153,19,145,1934,9242,,"2021-07-12 17:20:02"
19108,114,,,,,,,"2021-07-12 17:20:02"
19109,44,,,,,,,"2021-07-12 17:20:02"
19110,75,,,,,,,"2021-07-12 17:20:02"
19111,74849,7476,157,629,5386,24698,,"2021-07-12 17:20:02"
19112,,,,,,,,"2021-07-12 17:20:02"
19113,95,,,,,,,"2021-07-12 17:20:02"
19114,33184,3522,82,274,2138,12958,,"2021-07-12 17:20:02"
19115,44915,4512,205,375,2527,14674,,"2021-07-12 17:20:02"
19116,43337,4557,157,340,2085,11607,,"2021-07-12 17:20:02"
19118,13271,604,36,100,755,4387,,"2021-07-12 17:20:02"
19119,41502,2111,144,346,2323,12257,,"2021-07-12 17:20:02"
19120,69508,7253,129,852,5865,22335,,"2021-07-12 17:20:02"
19121,44556,3315,57,407,2644,12507,,"2021-07-12 17:20:02"
19122,28824,2503,41,217,1838,8771,,"2021-07-12 17:20:02"
19123,29219,1523,59,216,2206,8698,,"2021-07-12 17:20:02"
19124,67847,7572,98,681,5344,21399,,"2021-07-12 17:20:02"
19125,38409,2058,30,156,2261,12470,,"2021-07-12 17:20:02"
19126,22436,1890,145,350,1217,5764,,"2021-07-12 17:20:02"
19127,10095,514,,9,475,2592,,"2021-07-12 17:20:02"
19128,52088,2860,49,136,3167,14932,,"2021-07-12 17:20:02"
19129,17886,907,17,74,1212,4854,,"2021-07-12 17:20:02"
19130,53661,2006,31,178,3289,14191,,"2021-07-12 17:20:02"
19131,74288,4168,171,658,2741,13868,,"2021-07-12 17:20:02"
19132,39913,2997,79,513,2427,10339,,"2021-07-12 17:20:02"
19133,26304,2891,53,454,2291,7966,,"2021-07-12 17:20:02"
19134,62999,5893,81,614,4432,18744,,"2021-07-12 17:20:02"
19135,33090,3673,48,297,2388,10627,,"2021-07-12 17:20:02"
19136,75207,5409,125,385,2788,12988,,"2021-07-12 17:20:02"
19137,8126,870,15,52,664,2910,,"2021-07-12 17:20:02"
19138,37444,3010,81,396,2249,10304,,"2021-07-12 17:20:02"
19139,63911,4132,114,639,2782,13815,,"2021-07-12 17:20:02"
19140,58170,5468,123,913,4194,16774,,"2021-07-12 17:20:02"
19141,35604,2999,79,469,2135,9297,,"2021-07-12 17:20:02"
19142,30502,2843,54,398,2164,8347,,"2021-07-12 17:20:02"
19143,95362,5489,110,833,4272,23401,,"2021-07-12 17:20:02"
19144,59055,3953,172,603,3323,14829,,"2021-07-12 17:20:02"
19145,59093,5308,100,506,4101,21429,,"2021-07-12 17:20:02"
19146,72250,2989,54,265,3212,21033,,"2021-07-12 17:20:02"
19147,57326,2657,48,209,3771,21983,,"2021-07-12 17:20:02"
19148,65515,5726,148,598,5461,25619,,"2021-07-12 17:20:02"
19149,47339,5681,68,443,6850,21445,,"2021-07-12 17:20:02"
19150,31151,2284,61,272,1652,9150,,"2021-07-12 17:20:02"
19151,37964,2953,60,345,1911,9281,,"2021-07-12 17:20:02"
19152,48113,4596,193,654,3445,14967,,"2021-07-12 17:20:02"
19153,13767,1199,24,155,852,4351,,"2021-07-12 17:20:02"
19154,49783,4198,78,255,2109,13055,,"2021-07-12 17:20:02"
19155,82,,,,,,,"2021-07-12 17:20:02"
19156,11,,,,,,,"2021-07-12 17:20:02"
19157,6,,,,,,,"2021-07-12 17:20:02"
19158,8,,,,,,,"2021-07-12 17:20:02"
19160,108,10,,,,,,"2021-07-12 17:20:02"
19161,35,,,,,,,"2021-07-12 17:20:02"
19162,9,,,,,,,"2021-07-12 17:20:02"
19170,16,,,,,,,"2021-07-12 17:20:02"
19171,25,,,,,,,"2021-07-12 17:20:02"
19172,15,,,,,,,"2021-07-12 17:20:02"
19176,42,,,,,,,"2021-07-12 17:20:02"
19178,13,,,,,,,"2021-07-12 17:20:02"
19179,9,,,,,,,"2021-07-12 17:20:02"
19181,19,,,,,,,"2021-07-12 17:20:02"
19182,22,,,,,,,"2021-07-12 17:20:02"
19183,15,,,,,,,"2021-07-12 17:20:02"
19184,9,,,,,,,"2021-07-12 17:20:02"
19188,10,,,,,,,"2021-07-12 17:20:02"
19190,24,,,,,,,"2021-07-12 17:20:02"
19191,32,,,,,,,"2021-07-12 17:20:02"
19192,17,,,,,,,"2021-07-12 17:20:02"
19193,20,,,,,,,"2021-07-12 17:20:02"
19194,37,,,,,,,"2021-07-12 17:20:02"
19195,11,,,,,,,"2021-07-12 17:20:02"
19196,14,,,,,,,"2021-07-12 17:20:02"
19197,13,,,,,,,"2021-07-12 17:20:02"
19100,11,,,,,,,"2021-07-19 17:20:02"
19101,573,98,,20,,,,"2021-07-19 17:20:02"
19102,12709,394,,10,719,3442,,"2021-07-19 17:20:02"
19103,60502,1489,40,139,2504,15027,,"2021-07-19 17:20:02"
19104,241537,4468,128,476,4346,23767,,"2021-07-19 17:20:02"
19105,317,18,,,,,,"2021-07-19 17:20:02"
19106,21742,943,,30,1583,6895,,"2021-07-19 17:20:02"
19107,24255,1159,19,145,1916,9313,,"2021-07-19 17:20:02"
19108,115,6,,,,,,"2021-07-19 17:20:02"
19109,44,,,,,,,"2021-07-19 17:20:02"
19110,75,,,,,,,"2021-07-19 17:20:02"
19111,75622,7468,155,620,5246,25209,,"2021-07-19 17:20:02"
19112,,,,,,,,"2021-07-19 17:20:02"
19113,96,,,,,,,"2021-07-19 17:20:02"
19114,33509,3535,82,274,2130,13096,,"2021-07-19 17:20:02"
19115,45305,4543,212,387,2488,14817,,"2021-07-19 17:20:02"
19116,43792,4560,154,337,2083,11742,,"2021-07-19 17:20:02"
19118,13361,606,36,100,752,4396,,"2021-07-19 17:20:02"
19119,41944,2114,144,347,2292,12370,,"2021-07-19 17:20:02"
19120,70385,7283,129,853,5754,22816,,"2021-07-19 17:20:02"
19121,45044,3327,57,408,2635,12654,,"2021-07-19 17:20:02"
19122,29124,2511,41,217,1834,8869,,"2021-07-19 17:20:02"
19123,29432,1530,59,218,2203,8773,,"2021-07-19 17:20:02"
19124,68690,7587,98,682,5180,21974,,"2021-07-19 17:20:02"
19125,38789,2067,30,156,2236,12557,,"2021-07-19 17:20:02"
19126,22710,1893,145,350,1214,5843,,"2021-07-19 17:20:02"
19127,10164,517,,9,479,2598,,"2021-07-19 17:20:02"
19128,52463,2868,49,136,3142,15068,,"2021-07-19 17:20:02"
19129,18050,912,17,75,1194,4904,,"2021-07-19 17:20:02"
19130,54096,2014,31,178,3277,14246,,"2021-07-19 17:20:02"
19131,74879,4183,171,660,2724,14025,,"2021-07-19 17:20:02"
19132,40450,3003,79,513,2440,10514,,"2021-07-19 17:20:02"
19133,26623,2894,53,455,2281,8130,,"2021-07-19 17:20:02"
19134,63668,5906,81,616,4357,19131,,"2021-07-19 17:20:02"
19135,33461,3676,48,298,2363,10879,,"2021-07-19 17:20:02"
19136,75966,5418,125,385,2757,13216,,"2021-07-19 17:20:02"
19137,8213,870,15,52,663,2942,,"2021-07-19 17:20:02"
19138,37916,3016,81,397,2247,10473,,"2021-07-19 17:20:02"
19139,64724,4154,114,641,2747,14047,,"2021-07-19 17:20:02"
19140,58882,5484,123,914,4105,17180,,"2021-07-19 17:20:02"
19141,36054,3014,79,472,2090,9509,,"2021-07-19 17:20:02"
19142,30846,2852,54,399,2131,8584,,"2021-07-19 17:20:02"
19143,96372,5510,111,833,4237,23700,,"2021-07-19 17:20:02"
19144,59780,3963,172,604,3299,15022,,"2021-07-19 17:20:02"
19145,59741,5330,100,506,4089,21662,,"2021-07-19 17:20:02"
19146,72925,3006,54,265,3191,21175,,"2021-07-19 17:20:02"
19147,57852,2680,48,209,3745,22156,,"2021-07-19 17:20:02"
19148,66086,5740,148,601,5430,25956,,"2021-07-19 17:20:02"
19149,47894,5701,68,445,6821,22065,,"2021-07-19 17:20:02"
19150,31551,2291,61,273,1661,9268,,"2021-07-19 17:20:02"
19151,38377,2964,60,345,1909,9417,,"2021-07-19 17:20:02"
19152,48483,4606,193,655,3457,15220,,"2021-07-19 17:20:02"
19153,13944,1200,24,155,849,4407,,"2021-07-19 17:20:02"
19154,50152,4199,77,255,2127,13151,,"2021-07-19 17:20:02"
19155,82,,,,,,,"2021-07-19 17:20:02"
19156,11,,,,,,,"2021-07-19 17:20:02"
19157,6,,,,,,,"2021-07-19 17:20:02"
19158,9,,,,,,,"2021-07-19 17:20:02"
19160,109,10,,,,,,"2021-07-19 17:20:02"
19161,35,,,,,,,"2021-07-19 17:20:02"
19162,9,,,,,,,"2021-07-19 17:20:02"
19170,16,,,,,,,"2021-07-19 17:20:02"
19171,25,,,,,,,"2021-07-19 17:20:02"
19172,15,,,,,,,"2021-07-19 17:20:02"
19176,42,,,,,,,"2021-07-19 17:20:02"
19178,13,,,,,,,"2021-07-19 17:20:02"
19179,9,,,,,,,"2021-07-19 17:20:02"
19181,19,,,,,,,"2021-07-19 17:20:02"
19182,22,,,,,,,"2021-07-19 17:20:02"
19183,15,,,,,,,"2021-07-19 17:20:02"
19184,9,,,,,,,"2021-07-19 17:20:02"
19188,10,,,,,,,"2021-07-19 17:20:02"
19190,24,,,,,,,"2021-07-19 17:20:02"
19191,32,,,,,,,"2021-07-19 17:20:02"
19192,18,,,,,,,"2021-07-19 17:20:02"
19193,20,,,,,,,"2021-07-19 17:20:02"
19194,37,,,,,,,"2021-07-19 17:20:02"
19195,11,,,,,,,"2021-07-19 17:20:02"
19196,14,,,,,,,"2021-07-19 17:20:02"
19197,13,,,,,,,"2021-07-19 17:20:02"
19100,12,,,,,,,"2021-07-22 17:20:03"
19101,575,98,,20,,,,"2021-07-22 17:20:03"
19102,12737,397,,10,727,3446,,"2021-07-22 17:20:03"
19103,60675,1489,40,139,2507,15054,,"2021-07-22 17:20:03"
19104,241925,4475,128,476,4381,23828,,"2021-07-22 17:20:03"
19105,318,18,,,,,,"2021-07-22 17:20:03"
19106,21811,945,,30,1588,6898,,"2021-07-22 17:20:03"
19107,24377,1164,19,145,1916,9345,,"2021-07-22 17:20:03"
19108,116,6,,,,,,"2021-07-22 17:20:03"
19109,44,,,,,,,"2021-07-22 17:20:03"
19110,76,,,,,,,"2021-07-22 17:20:03"
19111,76039,7485,155,620,5291,25392,,"2021-07-22 17:20:03"
19112,,,,,,,,"2021-07-22 17:20:03"
19113,96,,,,,,,"2021-07-22 17:20:03"
19114,33641,3536,82,274,2152,13142,,"2021-07-22 17:20:03"
19115,45510,4551,211,387,2486,14895,,"2021-07-22 17:20:03"
19116,43957,4564,154,337,2069,11804,,"2021-07-22 17:20:03"
19118,13408,606,36,100,750,4409,,"2021-07-22 17:20:03"
19119,42148,2112,144,347,2297,12420,,"2021-07-22 17:20:03"
19120,70826,7292,129,853,5687,23122,,"2021-07-22 17:20:03"
19121,45281,3336,57,408,2659,12728,,"2021-07-22 17:20:03"
19122,29275,2520,41,217,1831,8917,,"2021-07-22 17:20:03"
19123,29564,1533,59,218,2216,8804,,"2021-07-22 17:20:03"
19124,69094,7599,99,682,5157,22243,,"2021-07-22 17:20:03"
19125,39004,2069,29,156,2233,12604,,"2021-07-22 17:20:03"
19126,22832,1893,145,350,1218,5875,,"2021-07-22 17:20:03"
19127,10189,518,,9,483,2603,,"2021-07-22 17:20:03"
19128,52686,2877,49,137,3172,15105,,"2021-07-22 17:20:03"
19129,18136,915,17,75,1195,4922,,"2021-07-22 17:20:03"
19130,54315,2017,31,178,3272,14282,,"2021-07-22 17:20:03"
19131,75173,4188,171,660,2724,14102,,"2021-07-22 17:20:03"
19132,40728,3011,80,513,2437,10628,,"2021-07-22 17:20:03"
19133,26794,2898,53,454,2208,8289,,"2021-07-22 17:20:03"
19134,64016,5914,82,617,4305,19347,,"2021-07-22 17:20:03"
19135,33609,3682,48,298,2348,10977,,"2021-07-22 17:20:03"
19136,76168,5420,125,384,2742,13320,,"2021-07-22 17:20:03"
19137,8250,871,15,52,662,2952,,"2021-07-22 17:20:03"
19138,38163,3021,81,397,2244,10564,,"2021-07-22 17:20:03"
19139,65113,4164,114,642,2787,14120,,"2021-07-22 17:20:03"
19140,59268,5490,124,915,4109,17384,,"2021-07-22 17:20:03"
19141,36262,3020,79,472,2092,9586,,"2021-07-22 17:20:03"
19142,31016,2855,55,399,2156,8671,,"2021-07-22 17:20:03"
19143,96888,5529,112,834,4277,23825,,"2021-07-22 17:20:03"
19144,60167,3974,172,604,3324,15117,,"2021-07-22 17:20:03"
19145,60056,5337,100,507,4096,21752,,"2021-07-22 17:20:03"
19146,73281,3021,55,265,3203,21224,,"2021-07-22 17:20:03"
19147,58137,2685,47,208,3741,22203,,"2021-07-22 17:20:03"
19148,66414,5747,148,601,5443,26100,,"2021-07-22 17:20:03"
19149,48124,5705,68,444,6743,22363,,"2021-07-22 17:20:03"
19150,31744,2292,61,271,1667,9314,,"2021-07-22 17:20:03"
19151,38596,2970,60,346,1935,9486,,"2021-07-22 17:20:03"
19152,48652,4610,195,657,3443,15333,,"2021-07-22 17:20:03"
19153,14015,1200,24,155,853,4440,,"2021-07-22 17:20:03"
19154,50290,4202,78,254,2136,13193,,"2021-07-22 17:20:03"
19155,82,,,,,,,"2021-07-22 17:20:03"
19156,11,,,,,,,"2021-07-22 17:20:03"
19157,6,,,,,,,"2021-07-22 17:20:03"
19158,9,,,,,,,"2021-07-22 17:20:03"
19160,109,10,,,,,,"2021-07-22 17:20:03"
19161,35,,,,,,,"2021-07-22 17:20:03"
19162,9,,,,,,,"2021-07-22 17:20:03"
19170,16,,,,,,,"2021-07-22 17:20:03"
19171,25,,,,,,,"2021-07-22 17:20:03"
19172,15,,,,,,,"2021-07-22 17:20:03"
19176,42,,,,,,,"2021-07-22 17:20:03"
19178,13,,,,,,,"2021-07-22 17:20:03"
19179,9,,,,,,,"2021-07-22 17:20:03"
19181,19,,,,,,,"2021-07-22 17:20:03"
19182,22,,,,,,,"2021-07-22 17:20:03"
19183,15,,,,,,,"2021-07-22 17:20:03"
19184,9,,,,,,,"2021-07-22 17:20:03"
19188,10,,,,,,,"2021-07-22 17:20:03"
19190,24,,,,,,,"2021-07-22 17:20:03"
19191,32,,,,,,,"2021-07-22 17:20:03"
19192,18,,,,,,,"2021-07-22 17:20:03"
19193,20,,,,,,,"2021-07-22 17:20:03"
19194,37,,,,,,,"2021-07-22 17:20:03"
19195,11,,,,,,,"2021-07-22 17:20:03"
19196,14,,,,,,,"2021-07-22 17:20:03"
19197,13,,,,,,,"2021-07-22 17:20:03"
19100,12,,,,,,,"2021-07-26 17:20:03"
19101,581,98,,20,,,,"2021-07-26 17:20:03"
19102,12821,401,,10,731,3450,,"2021-07-26 17:20:03"
19103,60898,1496,40,140,2513,15077,,"2021-07-26 17:20:03"
19104,242424,4484,128,477,4410,23910,,"2021-07-26 17:20:03"
19105,321,18,,,,,,"2021-07-26 17:20:03"
19106,21943,947,,30,1600,6907,,"2021-07-26 17:20:03"
19107,24469,1170,19,146,1926,9370,,"2021-07-26 17:20:03"
19108,117,6,,,,,,"2021-07-26 17:20:03"
19109,44,,,,,,,"2021-07-26 17:20:03"
19110,79,,,,,,,"2021-07-26 17:20:03"
19111,76495,7496,155,619,5355,25596,,"2021-07-26 17:20:03"
19112,,,,,,,,"2021-07-26 17:20:03"
19113,98,,,,,,,"2021-07-26 17:20:03"
19114,33827,3537,83,274,2169,13219,,"2021-07-26 17:20:03"
19115,45815,4557,211,385,2499,14975,,"2021-07-26 17:20:03"
19116,44378,4573,153,336,2098,11868,,"2021-07-26 17:20:03"
19118,13458,610,36,100,748,4422,,"2021-07-26 17:20:03"
19119,42385,2116,144,347,2332,12464,,"2021-07-26 17:20:03"
19120,71226,7303,129,853,5735,23331,,"2021-07-26 17:20:03"
19121,45517,3345,57,409,2678,12798,,"2021-07-26 17:20:03"
19122,29417,2524,41,217,1837,8960,,"2021-07-26 17:20:03"
19123,29703,1535,59,218,2239,8826,,"2021-07-26 17:20:03"
19124,69539,7610,99,679,5183,22520,,"2021-07-26 17:20:03"
19125,39251,2086,29,156,2273,12635,,"2021-07-26 17:20:03"
19126,22980,1899,145,350,1219,5916,,"2021-07-26 17:20:03"
19127,10229,521,,9,494,2609,,"2021-07-26 17:20:03"
19128,52899,2885,49,138,3215,15144,,"2021-07-26 17:20:03"
19129,18226,917,17,74,1209,4941,,"2021-07-26 17:20:03"
19130,54583,2032,31,182,3268,14324,,"2021-07-26 17:20:03"
19131,75490,4193,171,660,2745,14188,,"2021-07-26 17:20:03"
19132,40964,3018,80,514,2460,10700,,"2021-07-26 17:20:03"
19133,26978,2907,53,454,2234,8362,,"2021-07-26 17:20:03"
19134,64359,5927,82,618,4349,19499,,"2021-07-26 17:20:03"
19135,33833,3688,48,297,2390,11092,,"2021-07-26 17:20:03"
19136,76558,5427,125,384,2801,13413,,"2021-07-26 17:20:03"
19137,8294,871,15,52,668,2968,,"2021-07-26 17:20:03"
19138,38386,3027,81,397,2262,10646,,"2021-07-26 17:20:03"
19139,65496,4181,115,642,2844,14233,,"2021-07-26 17:20:03"
19140,59628,5500,124,916,4117,17563,,"2021-07-26 17:20:03"
19141,36483,3034,79,472,2099,9657,,"2021-07-26 17:20:03"
19142,31189,2860,55,399,2180,8755,,"2021-07-26 17:20:03"
19143,97467,5548,112,835,4301,24005,,"2021-07-26 17:20:03"
19144,60559,3989,172,605,3342,15232,,"2021-07-26 17:20:03"
19145,60437,5349,101,507,4183,21857,,"2021-07-26 17:20:03"
19146,73720,3034,55,265,3228,21293,,"2021-07-26 17:20:03"
