total_livable_area,market_value,zip_code
2400.0,101800.0,19142
1488.0,169900.0,19122
2080.0,257100.0,19128
3510.0,659000.0,19104
1250.0,58000.0,19143
1952.0,75000.0,19132
1014.0,108700.0,19150
1400.0,571400.0,19147
924.0,63500.0,19124
1112.0,78900.0,19143
1298.0,101900.0,19119
944.0,167600.0,19148
1275.0,166600.0,19137
2214.0,137900.0,19121
1012.0,178000.0,19145
1275.0,226300.0,19111
0.0,3200.0,19132
1080.0,193200.0,19148
1114.0,39000.0,19133
1344.0,66700.0,19104
0.0,18900.0,19134
1014.0,27400.0,19132
780.0,29400.0,19133
2916.0,498100.0,19143
2039.0,323700.0,19115
1250.0,225500.0,19152
2212.0,208700.0,19120
1056.0,67300.0,19141
1078.0,125700.0,19150
0.0,13100.0,19143
0.0,3300.0,19147
1120.0,31900.0,19132
0.0,3800.0,19140
1500.0,100500.0,19141
1152.0,132600.0,19150
3120.0,189200.0,19144
2325.0,358800.0,19147
0.0,1492000.0,19122
1204.0,162600.0,19136
1184.0,45900.0,19129
1728.0,170900.0,19126
1150.0,66400.0,19143
960.0,36200.0,19140
812.0,35700.0,19140
996.0,54700.0,19134
1050.0,211700.0,19125
1437.0,219600.0,19122
1120.0,49000.0,19140
1086.0,65300.0,19131
1126.0,75200.0,19138
1168.0,46600.0,19129
1432.0,149300.0,19119
1381.0,141100.0,19114
27406.0,35000.0,19121
0.0,500000.0,19144
900.0,7400.0,19133
0.0,11300.0,19122
2169.0,200400.0,19151
1248.0,194400.0,19152
1930.0,60500.0,19133
1260.0,138900.0,19150
40000.0,669000.0,19103
1296.0,54800.0,19132
1164.0,134000.0,19150
0.0,24500.0,19132
0.0,302600.0,19120
1456.0,61400.0,19132
0.0,7800.0,19121
1816.0,76900.0,19144
0.0,8900.0,19133
1136.0,196700.0,19148
0.0,30400.0,19122
1208.0,45300.0,19140
1398.0,79100.0,19104
1640.0,249600.0,19116
1380.0,41200.0,19132
3738.0,163200.0,19121
0.0,22400.0,19121
700.0,54400.0,19122
1216.0,117000.0,19126
1408.0,73900.0,19131
0.0,17700.0,19122
889.0,57100.0,19145
1114.0,150200.0,19148
1120.0,37400.0,19140
2516.0,110100.0,19144
1244.0,224100.0,19154
1452.0,169000.0,19150
1071.0,153700.0,19137
1440.0,137900.0,19138
936.0,171400.0,19129
1120.0,63100.0,19143
1292.0,117200.0,19136
1120.0,134900.0,19151
1764.0,237600.0,19128
1860.0,294000.0,19130
0.0,41600.0,19140
1432.0,169300.0,19136
2019.0,254800.0,19121
980.0,46700.0,19129
1070.0,150200.0,19149
0.0,5100.0,19133
0.0,6673400.0,19154
1214.0,39700.0,19140
1280.0,159700.0,19111
1706.0,175500.0,19119
1660.0,82800.0,19104
0.0,23500.0,19132
1314.0,130400.0,19138
1988.0,212500.0,19131
1664.0,118700.0,19138
1620.0,436700.0,19147
1178.0,147800.0,19150
0.0,7000.0,19122
3082.0,374300.0,19145
0.0,6400.0,19130
900.0,179900.0,19154
1700.0,532300.0,19130
1120.0,101300.0,19138
1755.0,191300.0,19104
2304.0,869000.0,19106
1943.0,303200.0,19128
2412.0,172000.0,19144
2364.0,265500.0,19121
1120.0,134900.0,19151
0.0,87300.0,19121
3524.0,630000.0,19104
0.0,34700.0,19121
1344.0,30700.0,19132
1276.0,64900.0,19143
4036.0,70300.0,19121
1256.0,258800.0,19147
1440.0,60700.0,19120
1024.0,82100.0,19138
1400.0,131700.0,19111
1314.0,143800.0,19138
1192.0,94500.0,19134
1016.0,55500.0,19104
0.0,5700.0,19122
0.0,3200.0,19121
1360.0,212400.0,19154
0.0,83600.0,19147
1088.0,46000.0,19121
1400.0,199800.0,19154
1028.0,63500.0,19143
1135.0,29400.0,19143
978.0,42700.0,19138
1512.0,123100.0,19138
1440.0,49000.0,19143
1170.0,212400.0,19115
1152.0,76500.0,19138
990.0,63600.0,19139
1216.0,30000.0,19132
1752.0,319900.0,19119
1616.0,73100.0,19124
0.0,21600.0,19146
1610.0,39000.0,19132
1092.0,73800.0,19143
1360.0,154800.0,19122
1216.0,180300.0,19145
1200.0,69800.0,19139
1029.0,28400.0,19132
1216.0,115300.0,19138
1889.0,297600.0,19116
1082.0,28400.0,19132
1134.0,38400.0,19140
1104.0,139300.0,19104
1296.0,180400.0,19114
1290.0,116900.0,19126
1092.0,44900.0,19129
0.0,4200.0,19121
932.0,74900.0,19121
0.0,67300.0,19141
1168.0,54300.0,19141
1170.0,116500.0,19150
1060.0,243400.0,19146
1440.0,62400.0,19131
1366.0,87700.0,19138
1152.0,135100.0,19150
1378.0,38400.0,19121
0.0,13100.0,19133
3440.0,400400.0,19145
0.0,14100.0,19132
0.0,6300.0,19121
800.0,73100.0,19143
1230.0,86800.0,19143
1296.0,201800.0,19154
1150.0,64400.0,19143
0.0,4900.0,19132
1104.0,140400.0,19134
1622.0,67700.0,19143
1416.0,139500.0,19138
1686.0,210000.0,19146
1056.0,51500.0,19143
1052.0,32500.0,19132
896.0,25200.0,19132
1844.0,263700.0,19116
1732.0,366100.0,19145
1036.0,18400.0,19132
1494.0,128500.0,19142
1208.0,138300.0,19150
1164.0,94800.0,19120
1466.0,109100.0,19122
2560.0,160600.0,19151
1309.0,170300.0,19134
5645.0,496100.0,19129
1510.0,86400.0,19104
1498.0,191500.0,19114
0.0,22700.0,19139
1080.0,80500.0,19139
0.0,2500.0,19132
0.0,29400.0,19141
1000.0,38100.0,19104
0.0,1800.0,19133
1296.0,169000.0,19114
0.0,453400.0,19153
1248.0,223900.0,19116
1380.0,52900.0,19131
1392.0,33500.0,19104
0.0,1770900.0,19118
0.0,123800.0,19153
0.0,20700.0,19122
1164.0,47900.0,19121
1087.0,209600.0,19111
1086.0,95800.0,19144
1062.0,41800.0,19143
1246.0,233200.0,19152
1388.0,32400.0,19132
1339.0,91400.0,19143
1188.0,28300.0,19139
1503.0,88800.0,19143
1280.0,70400.0,19139
0.0,10400.0,19140
928.0,64100.0,19138
992.0,110300.0,19153
1016.0,40300.0,19132
1152.0,147200.0,19136
1862.0,57900.0,19143
1376.0,196300.0,19111
1184.0,245100.0,19116
1218.0,65200.0,19131
1088.0,121000.0,19135
1152.0,131800.0,19119
1024.0,37800.0,19143
1497.0,38600.0,19121
1516.0,90200.0,19143
1290.0,124800.0,19143
1312.0,180500.0,19136
1472.0,119800.0,19144
1558.0,132700.0,19151
970.0,58000.0,19143
1440.0,98800.0,19144
1230.0,129100.0,19143
728.0,198000.0,19125
1230.0,74800.0,19143
864.0,28200.0,19134
1584.0,39800.0,19133
1504.0,86900.0,19131
804.0,42400.0,19144
1180.0,49000.0,19131
1224.0,114600.0,19136
896.0,162400.0,19127
2144.0,76200.0,19143
1032.0,74900.0,19130
2040.0,258200.0,19128
1360.0,198100.0,19114
1188.0,165900.0,19136
0.0,42600.0,19147
1440.0,223400.0,19122
0.0,3200.0,19140
1666.0,239900.0,19128
0.0,31200.0,19111
0.0,1800.0,19133
1122.0,109300.0,19111
924.0,154000.0,19148
1304.0,31900.0,19132
1110.0,72500.0,19143
7000.0,1439200.0,19131
1725.0,59700.0,19104
0.0,10300.0,19146
1296.0,191500.0,19111
1020.0,182400.0,19125
2280.0,55700.0,19132
1112.0,72600.0,19124
0.0,46800.0,19128
1560.0,42300.0,19121
2880.0,227300.0,19139
1314.0,32000.0,19132
984.0,34300.0,19133
0.0,6600.0,19122
954.0,72500.0,19151
964.0,65100.0,19151
1357.0,55300.0,19134
1451.0,202600.0,19126
0.0,122900.0,19118
400.0,1118700.0,19136
0.0,11900.0,19144
3300.0,702300.0,19103
1120.0,126500.0,19134
0.0,131400.0,19142
0.0,8400.0,19133
180870.0,13651400.0,19131
0.0,3900.0,19121
1717.0,358600.0,19118
0.0,26900.0,19146
650.0,101700.0,19107
27500.0,891200.0,19133
16200.0,1319400.0,19134
0.0,11200.0,19143
0.0,17300.0,19137
6017.0,602800.0,19128
1200.0,37900.0,19104
2220.0,54000.0,19140
0.0,1760600.0,19128
7766.0,382600.0,19126
920.0,83900.0,19146
0.0,6800.0,19124
0.0,198000.0,19133
0.0,381500.0,19136
0.0,151200.0,19123
1058.0,43300.0,19121
1472.0,132700.0,19135
0.0,7500.0,19120
1487.0,218100.0,19148
0.0,760000.0,19154
0.0,11000.0,19138
7912.0,10645600.0,19149
0.0,25300.0,19124
1346.0,71900.0,19144
217168.0,253215000.0,19148
1688.0,61600.0,19104
0.0,7100.0,19133
0.0,586300.0,19107
1408.0,145300.0,19135
51660.0,4648000.0,19145
0.0,104100.0,19124
35524.0,901400.0,19121
0.0,712700.0,19145
972.0,47000.0,19131
54525.0,5673100.0,19147
0.0,132300.0,19145
1638.0,66600.0,19121
0.0,323400.0,19134
3160.0,379400.0,19119
